#Total IC and Syncrotron Flux
#Frequency[Hz] 		 IC-Flux [erg/s/cm^2/Hz]		 Synchrotronflux		Sync from Dust		 IC from optical
6.570587e+09		1.096315e-30		6.608909e-21		5.287275e-17		0.000000e+00		0.000000e+00
7.884705e+09		1.069648e-30		6.259455e-21		9.133312e-17		0.000000e+00		0.000000e+00
9.461646e+09		1.042804e-30		5.927354e-21		1.577594e-16		0.000000e+00		0.000000e+00
1.135397e+10		1.015867e-30		5.611846e-21		2.724750e-16		0.000000e+00		0.000000e+00
1.362477e+10		9.889186e-31		5.311886e-21		4.705607e-16		0.000000e+00		0.000000e+00
1.634972e+10		9.620341e-31		5.026391e-21		8.125567e-16		0.000000e+00		0.000000e+00
1.961967e+10		9.352866e-31		4.754911e-21		1.402912e-15		0.000000e+00		0.000000e+00
2.354360e+10		9.087164e-31		4.496994e-21		2.421774e-15		0.000000e+00		0.000000e+00
2.825232e+10		8.823779e-31		4.250930e-21		4.179732e-15		0.000000e+00		0.000000e+00
3.390279e+10		8.563275e-31		4.017262e-21		7.212027e-15		0.000000e+00		0.000000e+00
4.068334e+10		8.305993e-31		3.794716e-21		1.244053e-14		0.000000e+00		0.000000e+00
4.882001e+10		8.052427e-31		3.582750e-21		2.145197e-14		0.000000e+00		0.000000e+00
5.858402e+10		7.802790e-31		3.380632e-21		3.697530e-14		0.000000e+00		0.000000e+00
7.030082e+10		7.557358e-31		3.186979e-21		6.369937e-14		0.000000e+00		0.000000e+00
8.436098e+10		7.316311e-31		3.004204e-21		1.096712e-13		0.000000e+00		0.000000e+00
1.012332e+11		7.080869e-31		2.827812e-21		1.886821e-13		0.000000e+00		0.000000e+00
1.214798e+11		6.849422e-31		2.660452e-21		3.243275e-13		0.000000e+00		0.000000e+00
1.457758e+11		6.622929e-31		2.499835e-21		5.568953e-13		0.000000e+00		0.000000e+00
1.749309e+11		6.401548e-31		2.346970e-21		9.550037e-13		0.000000e+00		0.000000e+00
2.099171e+11		6.185379e-31		2.200703e-21		1.635171e-12		0.000000e+00		0.000000e+00
2.519005e+11		5.974390e-31		2.060474e-21		2.794530e-12		0.000000e+00		0.000000e+00
3.022807e+11		5.768721e-31		1.926171e-21		4.765103e-12		0.000000e+00		0.000000e+00
3.627368e+11		5.568398e-31		1.797506e-21		8.103031e-12		0.000000e+00		0.000000e+00
4.352841e+11		5.373429e-31		1.674154e-21		1.373354e-11		0.000000e+00		0.000000e+00
5.223410e+11		5.183899e-31		1.555911e-21		2.318297e-11		0.000000e+00		0.000000e+00
6.268092e+11		4.999714e-31		1.442470e-21		3.894289e-11		0.000000e+00		0.000000e+00
7.521710e+11		4.821003e-31		1.333690e-21		6.502677e-11		0.000000e+00		0.000000e+00
9.026052e+11		4.647717e-31		1.229466e-21		1.077908e-10		0.000000e+00		0.000000e+00
1.083126e+12		4.479897e-31		1.129709e-21		1.770826e-10		0.000000e+00		0.000000e+00
1.299751e+12		4.317469e-31		1.034377e-21		2.877213e-10		0.000000e+00		0.000000e+00
1.559702e+12		4.161068e-31		9.434812e-22		4.611425e-10		0.000000e+00		0.000000e+00
1.871642e+12		4.009570e-31		8.570874e-22		7.266583e-10		0.000000e+00		0.000000e+00
2.245971e+12		3.863485e-31		7.753179e-22		1.121075e-09		0.000000e+00		0.000000e+00
2.695165e+12		3.722936e-31		6.983539e-22		1.684322e-09		0.000000e+00		0.000000e+00
3.234198e+12		3.587829e-31		6.264294e-22		2.447561e-09		0.000000e+00		0.000000e+00
3.881037e+12		3.458282e-31		5.598150e-22		3.410139e-09		0.000000e+00		0.000000e+00
4.657245e+12		3.334293e-31		4.988042e-22		4.505307e-09		0.000000e+00		0.000000e+00
5.588693e+12		3.215945e-31		4.437023e-22		5.565694e-09		0.000000e+00		0.000000e+00
6.706432e+12		3.103274e-31		3.948024e-22		6.318336e-09		0.000000e+00		0.000000e+00
8.047719e+12		2.996304e-31		3.522607e-22		6.452608e-09		0.000000e+00		0.000000e+00
9.657262e+12		2.895165e-31		3.160737e-22		5.778647e-09		0.000000e+00		0.000000e+00
1.158871e+13		2.799873e-31		2.860209e-22		4.403303e-09		0.000000e+00		0.000000e+00
1.390646e+13		2.711079e-31		2.616202e-22		2.755952e-09		0.000000e+00		0.000000e+00
1.668775e+13		2.627704e-31		2.421168e-22		1.359521e-09		0.000000e+00		0.000000e+00
2.002530e+13		2.550283e-31		2.265212e-22		5.035199e-10		0.000000e+00		0.000000e+00
2.403036e+13		2.478874e-31		2.136866e-22		1.321582e-10		0.000000e+00		0.000000e+00
2.883643e+13		2.413343e-31		2.025980e-22		2.294327e-11		0.000000e+00		0.000000e+00
3.460372e+13		2.353635e-31		1.920635e-22		2.425411e-12		0.000000e+00		0.000000e+00
4.152446e+13		2.299504e-31		1.812734e-22		1.413829e-13		0.000000e+00		0.000000e+00
4.982935e+13		2.250643e-31		1.701228e-22		4.034460e-15		0.000000e+00		0.000000e+00
5.979522e+13		2.206576e-31		1.583868e-22		4.885475e-17		0.000000e+00		0.000000e+00
7.175427e+13		2.166649e-31		1.461896e-22		2.114986e-19		0.000000e+00		0.000000e+00
8.610512e+13		2.130013e-31		1.337466e-22		2.664669e-22		0.000000e+00		0.000000e+00
1.033261e+14		2.095537e-31		1.213114e-22		7.633105e-26		0.000000e+00		0.000000e+00
1.239914e+14		2.061875e-31		1.091184e-22		3.696799e-30		0.000000e+00		0.000000e+00
1.487896e+14		2.027394e-31		9.736812e-23		2.121438e-35		0.000000e+00		0.000000e+00
1.785476e+14		1.990368e-31		8.622557e-23		9.415658e-42		0.000000e+00		0.000000e+00
2.142571e+14		1.949039e-31		7.581127e-23		1.937181e-49		0.000000e+00		0.000000e+00
2.571085e+14		1.901942e-31		6.620783e-23		9.995591e-59		0.000000e+00		0.000000e+00
3.046362e+14		1.851354e-31		5.803325e-23		4.388435e-69		0.000000e+00		3.119586e-10
3.223402e+14		1.833475e-31		5.547355e-23		5.922698e-73		0.000000e+00		1.123051e-09
3.480294e+14		1.843953e-31		5.214208e-23		1.406453e-78		0.000000e+00		3.743503e-11
4.063330e+14		1.753762e-31		4.587277e-23		2.238174e-91		0.000000e+00		1.746968e-10
4.093011e+14		1.751106e-31		4.559512e-23		4.980981e-92		0.000000e+00		1.746968e-10
4.027575e+14		1.756975e-31		4.621222e-23		1.367401e-90		0.000000e+00		1.871751e-10
4.458874e+14		1.719291e-31		4.240172e-23		4.427069e-100		0.000000e+00		1.996534e-09
4.566180e+14		1.737938e-31		4.154874e-23		1.916192e-102		0.000000e+00		2.620452e-09
4.567918e+14		1.737784e-31		4.153509e-23		1.754427e-102		0.000000e+00		1.310226e-09
4.734936e+14		1.696410e-31		4.026762e-23		3.657863e-106		0.000000e+00		3.868286e-10
5.101982e+14		1.667199e-31		3.774206e-23		2.927509e-114		0.000000e+00		1.996534e-10
6.016306e+14		1.602099e-31		3.262487e-23		1.821999e-134		0.000000e+00		4.866553e-09
6.167300e+14		1.568780e-31		3.190403e-23		8.307234e-138		0.000000e+00		2.745235e-10
6.397621e+14		1.577635e-31		3.086653e-23		6.623378e-143		0.000000e+00		2.121318e-10
6.436076e+14		1.575249e-31		3.070019e-23		9.323968e-144		0.000000e+00		4.991336e-11
6.705266e+14		1.558956e-31		2.958235e-23		1.017543e-149		0.000000e+00		7.487005e-11
6.871247e+14		1.549235e-31		2.892900e-23		2.137907e-153		0.000000e+00		7.487005e-11
7.092323e+14		1.536680e-31		2.810427e-23		2.692223e-158		0.000000e+00		6.239170e-11
7.361388e+14		1.521963e-31		2.716138e-23		2.913309e-164		0.000000e+00		1.247834e-10
7.658513e+14		1.506397e-31		2.618583e-23		7.478312e-171		0.000000e+00		8.110920e-10
8.042722e+14		1.487245e-31		2.502633e-23		2.227131e-179		0.000000e+00		4.117852e-09
8.881425e+14		1.448929e-31		2.280736e-23		5.279469e-198		0.000000e+00		2.495669e-10
1.071070e+15		1.378693e-31		1.908866e-23		1.120126e-238		0.000000e+00		3.743503e-10
1.571651e+15		1.244741e-31		1.312466e-23		0.000000e+00		0.000000e+00		1.871751e-09
1.823555e+15		1.196375e-31		1.131362e-23		0.000000e+00		0.000000e+00		1.372617e-10
1.828003e+15		1.195598e-31		1.128601e-23		0.000000e+00		0.000000e+00		1.497401e-09
1.934769e+15		1.177646e-31		1.065984e-23		0.000000e+00		9.616850e-37		1.746968e-09
1.934769e+15		1.177646e-31		1.065984e-23		0.000000e+00		9.616850e-37		0.000000e+00
2.321723e+15		1.121814e-31		8.861178e-24		0.000000e+00		1.151313e-36		0.000000e+00
2.786068e+15		1.068643e-31		7.350896e-24		0.000000e+00		1.377817e-36		0.000000e+00
3.343281e+15		1.017980e-31		6.086980e-24		0.000000e+00		1.648173e-36		0.000000e+00
4.011938e+15		9.696573e-32		5.031596e-24		0.000000e+00		1.970603e-36		0.000000e+00
4.814325e+15		9.234891e-32		4.153207e-24		0.000000e+00		2.354772e-36		0.000000e+00
5.777190e+15		8.792888e-32		3.423666e-24		0.000000e+00		2.812005e-36		0.000000e+00
6.932628e+15		8.368672e-32		2.818956e-24		0.000000e+00		3.355522e-36		0.000000e+00
8.319154e+15		7.960468e-32		2.318609e-24		0.000000e+00		4.000692e-36		0.000000e+00
9.982985e+15		7.566831e-32		1.905317e-24		0.000000e+00		4.765291e-36		0.000000e+00
1.197958e+16		7.186763e-32		1.564306e-24		0.000000e+00		5.669768e-36		0.000000e+00
1.437550e+16		6.821066e-32		1.283396e-24		0.000000e+00		6.737489e-36		0.000000e+00
1.725060e+16		6.469080e-32		1.052217e-24		0.000000e+00		7.994955e-36		0.000000e+00
2.070072e+16		6.129499e-32		8.621793e-25		0.000000e+00		9.471956e-36		0.000000e+00
2.484086e+16		5.805064e-32		7.060814e-25		0.000000e+00		1.120164e-35		0.000000e+00
2.980903e+16		5.493819e-32		5.779651e-25		0.000000e+00		1.322047e-35		0.000000e+00
3.577084e+16		5.200731e-32		4.728951e-25		0.000000e+00		1.556799e-35		0.000000e+00
4.292501e+16		4.922750e-32		3.867863e-25		0.000000e+00		1.828641e-35		0.000000e+00
5.151001e+16		4.659193e-32		3.162422e-25		0.000000e+00		2.142002e-35		0.000000e+00
6.181201e+16		4.409276e-32		2.584954e-25		0.000000e+00		2.501429e-35		0.000000e+00
7.417441e+16		4.172252e-32		2.112276e-25		0.000000e+00		2.911491e-35		0.000000e+00
8.900929e+16		3.947323e-32		1.725739e-25		0.000000e+00		3.376675e-35		0.000000e+00
1.068112e+17		3.733860e-32		1.409591e-25		0.000000e+00		3.901305e-35		0.000000e+00
1.281734e+17		3.531216e-32		1.151136e-25		0.000000e+00		4.489511e-35		0.000000e+00
1.538081e+17		3.338818e-32		9.399141e-26		0.000000e+00		5.145287e-35		0.000000e+00
1.845697e+17		3.156160e-32		7.673369e-26		0.000000e+00		5.872660e-35		0.000000e+00
2.214836e+17		2.981425e-32		6.263614e-26		0.000000e+00		6.675909e-35		0.000000e+00
2.657803e+17		2.816981e-32		5.112172e-26		0.000000e+00		7.559582e-35		0.000000e+00
3.189364e+17		2.660931e-32		4.171882e-26		0.000000e+00		8.527594e-35		0.000000e+00
3.827237e+17		2.512884e-32		3.404210e-26		0.000000e+00		9.579666e-35		0.000000e+00
4.592684e+17		2.372476e-32		2.777498e-26		0.000000e+00		1.070703e-34		0.000000e+00
5.511221e+17		2.239351e-32		2.265982e-26		0.000000e+00		1.184543e-34		0.000000e+00
6.613465e+17		2.113178e-32		1.848465e-26		0.000000e+00		1.209726e-34		0.000000e+00
7.936158e+17		1.993659e-32		1.507730e-26		0.000000e+00		1.147298e-34		0.000000e+00
9.523390e+17		1.880706e-32		1.229649e-26		0.000000e+00		1.088184e-34		0.000000e+00
1.142807e+18		1.773380e-32		1.002755e-26		0.000000e+00		1.032387e-34		0.000000e+00
1.371368e+18		1.672028e-32		8.176237e-27		0.000000e+00		9.785106e-35		0.000000e+00
1.645642e+18		1.576704e-32		6.665728e-27		0.000000e+00		9.285609e-35		0.000000e+00
1.974770e+18		1.486043e-32		5.433184e-27		0.000000e+00		8.803008e-35		0.000000e+00
2.369724e+18		1.400363e-32		4.427636e-27		0.000000e+00		8.347392e-35		0.000000e+00
2.843669e+18		1.319423e-32		3.607242e-27		0.000000e+00		7.923487e-35		0.000000e+00
3.412403e+18		1.242538e-32		2.937869e-27		0.000000e+00		7.521090e-35		0.000000e+00
4.094883e+18		1.170773e-32		2.391803e-27		0.000000e+00		7.130828e-35		0.000000e+00
